domain,nameserver,ip,request,response,tc
advisorycouncilinternationalaffairs.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,121,1871,
advisorycouncilinternationalaffairs.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,121,1871,
advisorycouncilinternationalaffairs.nl,ns3.rijksoverheidnl.org.,145.100.177.67,121,1871,
nederlandtegengeorganiseerdemisdaad.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,121,1871,
nederlandtegengeorganiseerdemisdaad.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,121,1871,
nederlandtegengeorganiseerdemisdaad.nl,ns3.rijksoverheidnl.org.,145.100.177.67,121,1871,
tegenondermijnendecriminaliteit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,117,1871,
tegenondermijnendecriminaliteit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,117,1871,
tegenondermijnendecriminaliteit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,117,1871,
lchulpmiddelen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1870,
lchulpmiddelen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1870,
lchulpmiddelen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1870,
farmatec.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1863,
farmatec.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1863,
farmatec.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1863,
antennebureau.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1858,
antennebureau.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1858,
antennebureau.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1858,
jeugdautoriteit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1858,
jeugdautoriteit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1858,
jeugdautoriteit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1858,
contenttoolsrijksoverheid.nl,a6-65.akam.net.,23.211.133.65,111,1857,
contenttoolsrijksoverheid.nl,a1-22.akam.net.,193.108.91.22,111,1857,
contenttoolsrijksoverheid.nl,a2-67.akam.net.,95.100.174.67,111,1857,
contenttoolsrijksoverheid.nl,a16-65.akam.net.,23.211.132.65,111,1857,
contenttoolsrijksoverheid.nl,a9-66.akam.net.,184.85.248.66,111,1857,
contenttoolsrijksoverheid.nl,a7-66.akam.net.,23.61.199.66,111,1857,
toekomstglb.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1853,
toekomstglb.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1853,
toekomstglb.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1853,
advisorycommitteeinternationallaw.nl,ns3.rijksoverheidnl.org.,145.100.177.67,119,1851,
advisorycommitteeinternationallaw.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,119,1851,
advisorycommitteeinternationallaw.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,119,1851,
nationaleconferentieduurzamemobiliteit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,124,1850,
nationaleconferentieduurzamemobiliteit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,124,1850,
nationaleconferentieduurzamemobiliteit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,124,1850,
bureauncdr.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1843,
bureauncdr.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1843,
bureauncdr.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1843,
functiegebouwrijksoverheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,1842,
functiegebouwrijksoverheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,1842,
functiegebouwrijksoverheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,1842,
academyforinternationalrelations.nl,ns3.rijksoverheidnl.org.,145.100.177.67,118,1841,
academyforinternationalrelations.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,118,1841,
academyforinternationalrelations.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,118,1841,
onderwijsinspectie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1841,
onderwijsinspectie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1841,
onderwijsinspectie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1841,
transitieproefdiervrijeinnovatie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,118,1841,
transitieproefdiervrijeinnovatie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,118,1841,
transitieproefdiervrijeinnovatie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,118,1841,
mirta15papendrechtgorinchem.nl,ns3.rijksoverheidnl.org.,145.100.177.67,113,1838,
mirta15papendrechtgorinchem.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,113,1838,
mirta15papendrechtgorinchem.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,113,1838,
versterkencyberweerbaarheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,113,1838,
versterkencyberweerbaarheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,113,1838,
versterkencyberweerbaarheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,113,1838,
loketkennisveiligheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,107,1836,
loketkennisveiligheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,107,1836,
loketkennisveiligheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,107,1836,
dwangindezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1835,
dwangindezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1835,
dwangindezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1835,
doemeemetmdt.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1832,
doemeemetmdt.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1832,
doemeemetmdt.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1832,
peppolautoriteit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1832,
peppolautoriteit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1832,
peppolautoriteit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1832,
landbouwakkoord.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1829,
landbouwakkoord.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1829,
landbouwakkoord.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1829,
rcgog.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1829,
rcgog.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1829,
rcgog.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1829,
werkenaanonspensioen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1829,
werkenaanonspensioen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1829,
werkenaanonspensioen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1829,
agendaijsselmeergebied2050.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,1828,
agendaijsselmeergebied2050.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,1828,
agendaijsselmeergebied2050.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,1828,
inspectiebtd.nl,ns3.rijksoverheidnl.org.,145.100.177.67,98,1828,
inspectiebtd.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,98,1828,
inspectiebtd.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,98,1828,
verantwoordmestvervoer.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1828,
verantwoordmestvervoer.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1828,
verantwoordmestvervoer.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1828,
werkenbijdeeu.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1827,
werkenbijdeeu.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1827,
werkenbijdeeu.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1827,
emissionsauthority.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1826,
emissionsauthority.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1826,
emissionsauthority.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1826,
cpb.nl,ns1.zurich.surf.net.,195.176.255.9,89,1824,
hollandnationalparks.com,ns3.rijksoverheidnl.org.,145.100.177.67,107,1824,
hollandnationalparks.com,ns2.rijksoverheidnl.eu.,94.228.142.136,107,1824,
hollandnationalparks.com,ns1.rijksoverheidnl.nl.,178.22.85.27,107,1824,
sociaalfondspersoneel.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,107,1823,
sociaalfondspersoneel.nl,ns3.rijksoverheidnl.org.,145.100.177.67,107,1823,
sociaalfondspersoneel.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,107,1823,
awti.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1822,
awti.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1822,
awti.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1822,
ncadierproevenbeleid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1822,
ncadierproevenbeleid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1822,
ncadierproevenbeleid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1822,
permanentevertegenwoordigingen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,116,1821,
permanentevertegenwoordigingen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,116,1821,
permanentevertegenwoordigingen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,116,1821,
veiligepubliekedienstverlening.nl,ns3.rijksoverheidnl.org.,145.100.177.67,116,1821,
veiligepubliekedienstverlening.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,116,1821,
veiligepubliekedienstverlening.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,116,1821,
centralecommissiedierproeven.nl,ns3.rijksoverheidnl.org.,145.100.177.67,114,1820,
centralecommissiedierproeven.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,114,1820,
centralecommissiedierproeven.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,114,1820,
inspectie-jenv.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,100,1820,
inspectie-jenv.nl,ns3.rijksoverheidnl.org.,145.100.177.67,100,1820,
inspectie-jenv.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,100,1820,
expertisecentrummggz.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1818,
expertisecentrummggz.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1818,
expertisecentrummggz.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1818,
medicineshortagesdefects.nl,ns3.rijksoverheidnl.org.,145.100.177.67,110,1815,
medicineshortagesdefects.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,110,1815,
medicineshortagesdefects.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,110,1815,
rdi.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1814,
rdi.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1814,
rdi.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1814,
raadrvs.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,93,1812,
raadrvs.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,93,1812,
raadrvs.nl,ns3.rijksoverheidnl.org.,145.100.177.67,93,1812,
rijksinnovatiecommunity.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,109,1811,
rijksinnovatiecommunity.nl,ns3.rijksoverheidnl.org.,145.100.177.67,109,1811,
rijksinnovatiecommunity.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,109,1811,
rvig.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1811,
rvig.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1811,
rvig.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1811,
samenwerkingrijknoord.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,107,1811,
samenwerkingrijknoord.nl,ns3.rijksoverheidnl.org.,145.100.177.67,107,1811,
samenwerkingrijknoord.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,107,1811,
dutchdigitaldelta.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1810,
dutchdigitaldelta.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1810,
dutchdigitaldelta.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1810,
toekomstreligieuserfgoed.nl,ns3.rijksoverheidnl.org.,145.100.177.67,110,1809,
toekomstreligieuserfgoed.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,110,1809,
toekomstreligieuserfgoed.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,110,1809,
nederlandcirculairin2050.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,110,1808,
nederlandcirculairin2050.nl,ns3.rijksoverheidnl.org.,145.100.177.67,110,1808,
nederlandcirculairin2050.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,110,1808,
faculteitmilitairewetenschappen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,117,1807,
faculteitmilitairewetenschappen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,117,1807,
faculteitmilitairewetenschappen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,117,1807,
ccmo.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1806,
ccmo.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1806,
ccmo.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1806,
rekenkamer.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,96,1806,
rekenkamer.nl,ns3.rijksoverheidnl.org.,145.100.177.67,96,1806,
rekenkamer.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,96,1806,
defensie.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1805,
defensie.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1805,
defensie.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1805,
forensischinstituut.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,105,1804,
forensischinstituut.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,105,1804,
forensischinstituut.nl,ns3.rijksoverheidnl.org.,145.100.177.67,105,1804,
contactpuntbouwproducten.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,110,1802,
contactpuntbouwproducten.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,110,1802,
contactpuntbouwproducten.nl,ns3.rijksoverheidnl.org.,145.100.177.67,110,1802,
sieunddieniederlande.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1802,
sieunddieniederlande.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1802,
sieunddieniederlande.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1802,
gegevensuitwisselingindezorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,114,1801,
gegevensuitwisselingindezorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,114,1801,
gegevensuitwisselingindezorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,114,1801,
nederlandwereldwijd.nl,a9-66.akam.net.,184.85.248.66,105,1801,
nederlandwereldwijd.nl,a7-66.akam.net.,23.61.199.66,105,1801,
nederlandwereldwijd.nl,a2-67.akam.net.,95.100.174.67,105,1801,
nederlandwereldwijd.nl,a6-65.akam.net.,23.211.133.65,105,1801,
nederlandwereldwijd.nl,a1-22.akam.net.,193.108.91.22,105,1801,
nederlandwereldwijd.nl,a16-65.akam.net.,23.211.132.65,105,1801,
tuchtcollege-gezondheidszorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,114,1801,
tuchtcollege-gezondheidszorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,114,1801,
tuchtcollege-gezondheidszorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,114,1801,
wetbeschermingklokkenluiders.nl,ns3.rijksoverheidnl.org.,145.100.177.67,114,1801,
wetbeschermingklokkenluiders.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,114,1801,
wetbeschermingklokkenluiders.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,114,1801,
mccg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1800,
mccg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1800,
mccg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1800,
delerarenagenda.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1798,
delerarenagenda.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1798,
delerarenagenda.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1798,
kb.nl,ns1.zurich.surf.net.,195.176.255.9,88,1797,
magazinesrijkswaterstaat.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,110,1797,
magazinesrijkswaterstaat.nl,ns3.rijksoverheidnl.org.,145.100.177.67,110,1797,
magazinesrijkswaterstaat.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,110,1797,
cpb.nl,ns1.surfnet.nl.,192.87.106.101,89,1796,
cpb.nl,ns3.surfnet.nl.,195.169.124.71,89,1796,
cpb.nl,ns2.surfnet.nl.,192.87.36.2,89,1796,
ncsc.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1795,
ncsc.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1795,
ncsc.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1795,
toolboxbeleidsevaluaties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,110,1795,
toolboxbeleidsevaluaties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,110,1795,
toolboxbeleidsevaluaties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,110,1795,
ubrijk.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1795,
ubrijk.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1795,
ubrijk.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1795,
logerenbijdeboswachter.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1794,
logerenbijdeboswachter.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1794,
logerenbijdeboswachter.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1794,
veiliginternetten.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1794,
veiliginternetten.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1794,
veiliginternetten.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1794,
verwijzingsportaalbankgegevens.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,116,1793,
verwijzingsportaalbankgegevens.nl,ns3.rijksoverheidnl.org.,145.100.177.67,116,1793,
verwijzingsportaalbankgegevens.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,116,1793,
nederlanddigitaal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1792,
nederlanddigitaal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1792,
nederlanddigitaal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1792,
niederlandeweltweit.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,105,1792,
niederlandeweltweit.nl,ns3.rijksoverheidnl.org.,145.100.177.67,105,1792,
niederlandeweltweit.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,105,1792,
telmeemettaal.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,99,1792,
telmeemettaal.nl,ns3.rijksoverheidnl.org.,145.100.177.67,99,1792,
telmeemettaal.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,99,1792,
bureautoetsinginvesteringen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,113,1791,
bureautoetsinginvesteringen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,113,1791,
bureautoetsinginvesteringen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,113,1791,
coa.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,89,1791,
coa.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,89,1791,
coa.nl,ns3.rijksoverheidnl.org.,145.100.177.67,89,1791,
kennisplatformwerkeninkomen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,113,1791,
kennisplatformwerkeninkomen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,113,1791,
kennisplatformwerkeninkomen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,113,1791,
platformrijksoverheidonline.nl,ns3.rijksoverheidnl.org.,145.100.177.67,113,1791,
platformrijksoverheidonline.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,113,1791,
platformrijksoverheidonline.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,113,1791,
nationaalrapporteur.nl,ns3.rijksoverheidnl.org.,145.100.177.67,105,1790,
nationaalrapporteur.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,105,1790,
nationaalrapporteur.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,105,1790,
jaarverantwoordingzorg.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1789,
jaarverantwoordingzorg.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1789,
jaarverantwoordingzorg.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1789,
kiesraad.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1788,
kiesraad.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1788,
kiesraad.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1788,
luchtvaartindetoekomst.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1788,
luchtvaartindetoekomst.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1788,
luchtvaartindetoekomst.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1788,
geobasisregistraties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1787,
geobasisregistraties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1787,
geobasisregistraties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1787,
justid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,92,1787,
justid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,92,1787,
justid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,92,1787,
duurzameinzetbaarheid.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,107,1785,
duurzameinzetbaarheid.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,107,1785,
duurzameinzetbaarheid.nl,ns3.rijksoverheidnl.org.,145.100.177.67,107,1785,
ilent.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1784,
ilent.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1784,
ilent.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1784,
buitenlevenvakanties.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1782,
buitenlevenvakanties.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1782,
buitenlevenvakanties.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1782,
paisesbajosmundial.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,104,1782,
paisesbajosmundial.nl,ns3.rijksoverheidnl.org.,145.100.177.67,104,1782,
paisesbajosmundial.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,104,1782,
slimmest.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,94,1782,
slimmest.nl,ns3.rijksoverheidnl.org.,145.100.177.67,94,1782,
slimmest.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,94,1782,
adviescommissievolkenrecht.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,1781,
adviescommissievolkenrecht.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,1781,
adviescommissievolkenrecht.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,1781,
collegesanering.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1781,
collegesanering.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1781,
collegesanering.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1781,
ncpeh.nl,ns3.rijksoverheidnl.org.,145.100.177.67,91,1781,
ncpeh.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,91,1781,
ncpeh.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,91,1781,
royalhonoursanddecorations.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,112,1781,
royalhonoursanddecorations.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,112,1781,
royalhonoursanddecorations.nl,ns3.rijksoverheidnl.org.,145.100.177.67,112,1781,
netwerkplatteland.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1780,
netwerkplatteland.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1780,
netwerkplatteland.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1780,
wodc.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,90,1780,
wodc.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,90,1780,
wodc.nl,ns3.rijksoverheidnl.org.,145.100.177.67,90,1780,
agendavoorhetwaddengebied2050.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,115,1777,
agendavoorhetwaddengebied2050.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,115,1777,
agendavoorhetwaddengebied2050.nl,ns3.rijksoverheidnl.org.,145.100.177.67,115,1777,
aanbiedersmedicijnen.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,106,1776,
aanbiedersmedicijnen.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,106,1776,
aanbiedersmedicijnen.nl,ns3.rijksoverheidnl.org.,145.100.177.67,106,1776,
hogeraadvanadel.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,101,1776,
hogeraadvanadel.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,101,1776,
hogeraadvanadel.nl,ns3.rijksoverheidnl.org.,145.100.177.67,101,1776,
uboregistertrusts.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1775,
uboregistertrusts.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1775,
uboregistertrusts.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1775,
zorginstituutnederland.nl,ns3.rijksoverheidnl.org.,145.100.177.67,108,1775,
zorginstituutnederland.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,108,1775,
zorginstituutnederland.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,108,1775,
bigregister.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,97,1772,
bigregister.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,97,1772,
bigregister.nl,ns3.rijksoverheidnl.org.,145.100.177.67,97,1772,
netherlandsandyou.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,103,1772,
netherlandsandyou.nl,ns3.rijksoverheidnl.org.,145.100.177.67,103,1772,
netherlandsandyou.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,103,1772,
ondernemersplein.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,102,1772,
ondernemersplein.nl,ns3.rijksoverheidnl.org.,145.100.177.67,102,1772,
ondernemersplein.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,102,1772,
beheerautoriteitwaddenzee.nl,ns1.rijksoverheidnl.nl.,178.22.85.27,111,1771,
beheerautoriteitwaddenzee.nl,ns2.rijksoverheidnl.eu.,94.228.142.136,111,1771,
